ride_id,user_id,captain_id,ride_date,pickup_loc,drop_loc,distance_km,duration_min,ride_status
RIDE012273,user06812,CP00577,8/26/2025,"Koramangala, Bangalore","Whitefield, Bangalore",13.41,79,completed
RIDE012274,user02069,CP01648,9/1/2025,"Koramangala, Bangalore","MG Road, Bangalore",17.72,116,completed
RIDE012275,user10091,CP01034,7/22/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",17.47,120,completed
RIDE012276,user07658,CP02037,8/31/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",8.2,43,completed
RIDE012277,user04188,CP01846,8/20/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",6.77,70,completed
RIDE012278,user09085,CP02190,7/21/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",9.55,60,completed
RIDE012279,user13392,CP00865,6/13/2025,"MG Road, Bangalore","Jayanagar, Bangalore",7.58,77,completed
RIDE012280,user14623,CP00955,08/26/2025,"Jayanagar, Bangalore","MG Road, Bangalore",17.87,120,completed
RIDE012281,user01981,CP01865,9/1/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",12.69,75,completed
,user05456,CP02300,08/30/2025,"Whitefield, Bangalore","Koramangala, Bangalore",4.65,40,completed
RIDE012283,user05388,CP01442,,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",16.13,120,completed
RIDE012284,user06813,CP02265,7/22/2025,"Koramangala, Bangalore","Whitefield, Bangalore",8.28,83,completed
RIDE012285,user04301,CP00823,8/14/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",6.1,48,completed
RIDE012286,user14084,CP01477,6/23/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",2.64,20,completed
RIDE012287,user07597,CP00810,5/11/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",3.85,41,completed
RIDE012288,user07751,CP00239,2025-05-30,"Indiranagar, Bangalore","Whitefield, Bangalore",15.5,93,completed
RIDE012289,user11621,CP01146,6/14/2025,"Indiranagar, Bangalore","MG Road, Bangalore",2.99,30,completed
RIDE012290,user09521,CP02124,8/1/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",4.98,52,completed
RIDE012291,user04092,CP00848,9/1/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",16.25,120,completed
RIDE012292,user03163,CP01546,2025-08-31,"Banjara Hills, Hyderabad","Charminar, Hyderabad",10.67,101,completed
RIDE012293,user14408,CP01945,8/7/2025,"MG Road, Bangalore","Whitefield, Bangalore",16.76,99,completed
RIDE012294,user11785,CP00799,2025-07-15,"Koramangala, Bangalore","MG Road, Bangalore",11.67,92,cancelled
RIDE012295,user10547,CP01227,2025-08-06,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",13.91,111,completed
RIDE012296,user10592,CP01637,2025-08-11,"Koramangala, Bangalore","MG Road, Bangalore",14.36,117,completed
RIDE012297,user10379,CP02419,2025-06-02,"Koramangala, Bangalore","MG Road, Bangalore",9.49,53,completed
RIDE012298,user01928,CP00937,5/21/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",2.48,16,completed
RIDE012299,user08928,CP01516,08/27/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",13.89,84,completed
RIDE012300,user11055,CP00516,5/12/2025,"Charminar, Hyderabad","Banjara Hills, Hyderabad",13.11,81,completed
RIDE012301,user01182,CP00534,07/30/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",4.04,33,completed
RIDE012302,user00877,CP00969,2025-08-25,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",17.23,88,cancelled
RIDE012303,user07816,CP02410,6/19/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",16.05,120,completed
RIDE012304,user05957,CP01503,7/2/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",2.12,9,completed
RIDE012305,user06455,CP00325,2025-08-14,"Indiranagar, Bangalore","Whitefield, Bangalore",11.4,102,cancelled
RIDE012306,user02977,CP00446,2025-07-25,"Koramangala, Bangalore","Indiranagar, Bangalore",17.72,95,completed
RIDE012307,user06276,CP00578,6/27/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",6.58,75,completed
RIDE012308,user10126,CP01399,08/30/2025,"Koramangala, Bangalore","MG Road, Bangalore",16.84,118,completed
RIDE012309,user05517,CP01810,8/20/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",7.23,67,cancelled
RIDE012310,user14073,CP00713,8/3/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",15.37,93,completed
RIDE012311,user05745,CP01197,2025-07-16,"Koramangala, Bangalore","Whitefield, Bangalore",14.17,83,completed
RIDE012312,user02770,CP02476,2025-08-27,"MG Road, Bangalore","Whitefield, Bangalore",15.6,84,completed
RIDE012313,user11908,CP00144,8/31/2025,"Koramangala, Bangalore","Whitefield, Bangalore",4.1,24,completed
RIDE012314,user02592,CP01217,9/1/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",2.32,24,completed
RIDE012315,user01803,CP00210,7/22/2025,"Whitefield, Bangalore","Jayanagar, Bangalore",11.37,54,completed
RIDE012316,user04447,CP00588,2025-07-26,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",6.57,69,cancelled
RIDE012317,user06575,CP01035,7/29/2025,"Koramangala, Bangalore","Whitefield, Bangalore",10.86,112,completed
RIDE012318,user00623,CP01649,,"Whitefield, Bangalore","MG Road, Bangalore",17.5,107,completed
RIDE012319,user02691,CP02189,6/16/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",11.72,81,completed
RIDE012320,user06631,CP01387,8/30/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",7.59,35,completed
RIDE012321,user06094,CP01045,2025-08-19,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",3.81,28,cancelled
RIDE012322,user04523,CP01100,08/29/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",16.45,120,completed
RIDE012323,user00573,CP01229,2025-05-27,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",16.37,120,completed
RIDE012324,user14328,CP00624,7/10/2025,"Whitefield, Bangalore","Koramangala, Bangalore",2.9,21,completed
RIDE012325,user01554,CP02433,6/28/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",7.66,61,completed
RIDE012326,user04649,CP02290,2025-08-14,"MG Road, Bangalore","Whitefield, Bangalore",15.15,91,completed
RIDE012327,user01552,CP02123,2025-07-31,"Jayanagar, Bangalore","MG Road, Bangalore",17.29,120,completed
RIDE012328,user02366,CP00631,2025-08-27,"Koramangala, Bangalore","MG Road, Bangalore",14.29,120,completed
,user12797,CP01689,08/30/2025,"Whitefield, Bangalore","Jayanagar, Bangalore",17.57,120,completed
RIDE012330,user12870,CP01455,7/2/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",13.88,70,completed
RIDE012331,user04720,CP00140,08/02/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",2.11,18,completed
,user12077,CP01108,2025-07-10,"Koramangala, Bangalore","Jayanagar, Bangalore",5.2,44,completed
RIDE012333,user12611,CP00882,8/2/2025,"Koramangala, Bangalore","Whitefield, Bangalore",2.84,27,completed
RIDE012334,user11496,CP01358,6/29/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",7.86,49,completed
RIDE012335,user12419,CP00818,2025-08-09,"Charminar, Hyderabad","Gachibowli, Hyderabad",5.52,43,completed
RIDE012336,user03460,CP00852,2025-08-10,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",14.54,64,cancelled
RIDE012337,user12721,CP00039,8/23/2025,"Koramangala, Bangalore","Whitefield, Bangalore",14.96,94,completed
RIDE012338,user04322,CP00052,7/30/2025,"Charminar, Hyderabad","Secunderabad, Hyderabad",6.29,37,completed
RIDE012339,user07376,CP01839,8/24/2025,"MG Road, Bangalore","Whitefield, Bangalore",16.14,116,completed
RIDE012340,user00071,CP00370,8/30/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",14.95,86,completed
RIDE012341,user03356,CP00418,8/27/2025,"Koramangala, Bangalore","MG Road, Bangalore",3.26,33,completed
,user00517,CP02064,5/22/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",12.55,102,completed
RIDE012343,user08529,CP01460,08/20/2025,"MG Road, Bangalore","Indiranagar, Bangalore",5.31,39,cancelled
RIDE012344,user05652,CP01554,6/30/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",4.45,30,completed
RIDE012345,user02763,CP00038,8/27/2025,"Jayanagar, Bangalore","MG Road, Bangalore",14.61,103,completed
RIDE012346,user09155,CP00889,8/18/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",5.1,23,completed
RIDE012347,user06469,CP02172,6/8/2025,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",3.13,28,completed
RIDE012348,user00634,CP01646,8/24/2025,"Koramangala, Bangalore","MG Road, Bangalore",8.48,56,completed
RIDE012349,user03307,CP01677,07/16/2025,"MG Road, Bangalore","Jayanagar, Bangalore",17.9,91,completed
RIDE012350,user13238,CP00315,2025-08-16,"Koramangala, Bangalore","Jayanagar, Bangalore",2.12,15,completed
RIDE012351,user09117,CP00905,,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",5.52,43,completed
RIDE012352,user01103,CP01518,8/25/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",16.04,90,completed
RIDE012353,user14813,CP02331,08/21/2025,"Koramangala, Bangalore","Whitefield, Bangalore",4.76,24,completed
RIDE012354,user05851,CP00033,8/11/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",11.42,88,completed
RIDE012355,user08500,CP01433,2025-08-29,"Koramangala, Bangalore","Indiranagar, Bangalore",4.45,29,completed
,user06611,CP00803,6/8/2025,"MG Road, Bangalore","Whitefield, Bangalore",14.81,120,completed
RIDE012357,user13738,CP01812,2025-08-25,"Koramangala, Bangalore","Indiranagar, Bangalore",9.08,46,completed
RIDE012358,user03200,CP02134,8/15/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",6.6,51,cancelled
RIDE012359,user06615,CP00546,7/8/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",5.47,48,cancelled
RIDE012360,user03560,CP01638,7/20/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",8.28,43,cancelled
RIDE012361,user04285,CP01849,2025-07-22,"Charminar, Hyderabad","Gachibowli, Hyderabad",14.94,120,completed
RIDE012362,user09870,CP00523,8/21/2025,"Indiranagar, Bangalore","MG Road, Bangalore",16.49,120,completed
RIDE012363,user00030,CP00462,2025-07-09,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",7.43,43,completed
RIDE012364,user00756,CP01495,07/06/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",2.41,18,completed
RIDE012365,user11107,CP00426,,"Koramangala, Bangalore","Whitefield, Bangalore",16.79,83,completed
RIDE012366,user13617,CP02045,8/7/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",7.28,71,completed
RIDE012367,user11079,CP00790,7/19/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",12.71,73,completed
RIDE012368,user06010,CP02137,8/23/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",11.45,86,cancelled
RIDE012369,user13085,CP00434,8/22/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",8.37,44,completed
RIDE012370,user07240,CP01219,7/18/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",3.6,23,completed
RIDE012371,user05658,CP01043,08/17/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",16.65,83,completed
RIDE012372,user03060,CP01631,8/9/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",8.43,61,completed
RIDE012373,user06857,CP01197,8/16/2025,"Koramangala, Bangalore","Whitefield, Bangalore",17.96,120,cancelled
RIDE012374,user12620,CP02004,6/18/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",15.47,78,completed
RIDE012375,user10849,CP02124,07/10/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",13.07,89,completed
RIDE012376,user02020,CP02213,2025-08-31,"Indiranagar, Bangalore","MG Road, Bangalore",5.15,49,completed
RIDE012377,user11770,CP00432,6/26/2025,"Koramangala, Bangalore","Whitefield, Bangalore",14.06,88,cancelled
RIDE012378,user09279,CP01514,2025-08-04,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",3.95,27,completed
RIDE012379,user08329,CP01568,2025-07-05,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",4.85,28,completed
RIDE012380,user03127,CP02465,6/24/2025,"Charminar, Hyderabad","Secunderabad, Hyderabad",8.71,49,completed
RIDE012381,user06342,CP01982,7/16/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",6.67,46,cancelled
,user08092,CP00035,08/13/2025,"Koramangala, Bangalore","MG Road, Bangalore",12.69,81,completed
RIDE012383,user04087,CP00373,8/1/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",16.94,107,completed
RIDE012384,user07736,CP01626,8/14/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",6.59,33,completed
RIDE012385,user00882,CP01264,7/1/2025,"Whitefield, Bangalore","MG Road, Bangalore",16.98,120,completed
RIDE012386,user08192,CP00640,8/6/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",7.52,49,cancelled
RIDE012387,user03309,CP02291,7/2/2025,"Charminar, Hyderabad","Banjara Hills, Hyderabad",11.48,120,completed
RIDE012388,user09942,CP00190,7/29/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",17.03,120,cancelled
RIDE012389,user06140,CP02499,8/16/2025,"Jayanagar, Bangalore","MG Road, Bangalore",14.58,75,cancelled
RIDE012390,user07209,CP00761,8/22/2025,"MG Road, Bangalore","Koramangala, Bangalore",16.82,119,cancelled
RIDE012391,user12967,CP00332,8/27/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",16.53,120,completed
RIDE012392,user14247,CP01917,8/24/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",9.27,62,cancelled
RIDE012393,user07594,CP01424,2025-06-17,"MG Road, Bangalore","Indiranagar, Bangalore",12.15,88,completed
RIDE012394,user14567,CP01793,6/29/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",5.52,30,completed
RIDE012395,user09593,CP01727,7/2/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",8.54,92,completed
RIDE012396,user09774,CP01216,2025-07-29,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",4.41,32,completed
RIDE012397,user13143,CP00905,8/12/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",17.55,120,completed
RIDE012398,user10634,CP00444,7/14/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",12.86,90,completed
RIDE012399,user04139,CP01778,2025-08-06,"Whitefield, Bangalore","Koramangala, Bangalore",10.52,73,completed
RIDE012400,user05755,CP01509,2025-07-16,"Koramangala, Bangalore","Indiranagar, Bangalore",11.98,92,completed
RIDE012401,user12785,CP02192,8/19/2025,"Jayanagar, Bangalore","Koramangala, Bangalore",5.23,36,completed
RIDE012402,user06279,CP01964,2025-07-03,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",5.62,58,completed
RIDE012403,user07110,CP02191,7/2/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",17.47,99,completed
RIDE012404,user13370,CP02002,7/31/2025,"MG Road, Bangalore","Koramangala, Bangalore",11.7,120,completed
RIDE012405,user04801,CP02444,2025-08-26,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",5.72,46,cancelled
RIDE012406,user10878,CP01708,,"Koramangala, Bangalore","Jayanagar, Bangalore",4.2,34,completed
,user00465,CP00753,2025-06-20,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",7.93,81,cancelled
RIDE012408,user10874,CP02003,6/2/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",2.79,18,completed
RIDE012409,user05181,CP00813,8/29/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",7.32,62,completed
RIDE012410,user08634,CP01202,8/28/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",16.12,116,completed
RIDE012411,user12816,CP02112,8/28/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",15.74,120,completed
RIDE012412,user11327,CP01955,7/1/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",16,120,completed
RIDE012413,user03430,CP00345,8-19-2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",11.39,81,completed
RIDE012414,user10871,CP00670,7/29/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",15.53,120,completed
RIDE012415,user08649,CP01739,2025-07-26,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",15.34,78,completed
RIDE012416,user09258,CP00492,2025-07-27,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",14.13,116,completed
RIDE012417,user07276,CP00991,2025-08-06,"Banjara Hills, Hyderabad","Charminar, Hyderabad",12.61,113,completed
RIDE012418,user07208,CP00876,8/21/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",6.25,28,completed
RIDE012419,user11560,CP00746,8-10-2025,"Jayanagar, Bangalore","Koramangala, Bangalore",4.23,24,completed
RIDE012420,user08295,CP00077,,"Whitefield, Bangalore","MG Road, Bangalore",15.41,111,completed
RIDE012421,user12390,CP01351,06/07/2025,"MG Road, Bangalore","Whitefield, Bangalore",9.28,69,completed
RIDE012422,user09044,CP02215,2025-08-31,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",10.66,78,cancelled
RIDE012423,user12330,CP01428,9/1/2025,"Koramangala, Bangalore","Whitefield, Bangalore",4.85,42,completed
,user08193,CP01683,8/9/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",10.25,63,completed
RIDE012425,user00305,CP02473,7/18/2025,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",7.6,42,completed
RIDE012426,user11721,CP02000,2025-08-07,"Indiranagar, Bangalore","Whitefield, Bangalore",17.56,120,completed
RIDE012427,user07272,CP01848,8/11/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",16.36,89,completed
RIDE012428,user05720,CP00426,2025-07-24,"Koramangala, Bangalore","Whitefield, Bangalore",16.65,120,completed
RIDE012429,user00900,CP01736,,"Jayanagar, Bangalore","MG Road, Bangalore",16.56,120,cancelled
RIDE012430,user04583,CP00997,8/17/2025,"Koramangala, Bangalore","Whitefield, Bangalore",10.32,95,completed
RIDE012431,user02801,CP01283,6/6/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",15.32,98,completed
RIDE012432,user07661,CP01130,5/17/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",4.35,34,completed
RIDE012433,user03314,CP02005,8/23/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",7.63,60,completed
RIDE012434,user09607,CP00669,2025-07-02,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",17.06,120,completed
RIDE012435,user06774,CP00733,8/13/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",11.48,62,completed
RIDE012436,user06253,CP00096,2025-07-28,"Indiranagar, Bangalore","Jayanagar, Bangalore",8.25,46,completed
RIDE012437,user11286,CP01269,2025-06-24,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",3.08,17,cancelled
RIDE012438,user04011,CP01902,7/8/2025,"Indiranagar, Bangalore","MG Road, Bangalore",3.39,36,completed
RIDE012439,user12033,CP02038,,"Charminar, Hyderabad","Gachibowli, Hyderabad",9.21,79,completed
RIDE012440,user03428,CP00738,2025-08-19,"Koramangala, Bangalore","Whitefield, Bangalore",17.98,120,completed
RIDE012441,user06890,CP00670,7/6/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",13.42,114,completed
RIDE012442,user00328,CP00789,7/30/2025,"Whitefield, Bangalore","MG Road, Bangalore",11.78,94,cancelled
RIDE012443,user11653,CP01574,08/17/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",4.68,25,completed
RIDE012444,user03204,CP00846,2025-08-02,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",2.73,21,completed
RIDE012445,user04719,CP01070,8/27/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",7.82,70,cancelled
RIDE012446,user06336,CP00927,2025-08-15,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",4.01,36,completed
,user00288,CP01984,8/28/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",9.98,77,completed
RIDE012448,user10804,CP01083,08/17/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",9.2,58,completed
RIDE012449,user00923,CP01437,2025-08-25,"Indiranagar, Bangalore","Jayanagar, Bangalore",13.36,111,completed
RIDE012450,user01268,CP00042,7/31/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",16.15,120,completed
RIDE012451,user01359,CP02435,7/17/2025,"Charminar, Hyderabad","Secunderabad, Hyderabad",2.94,18,completed
RIDE012452,user00536,CP01311,2025-06-26,"Secunderabad, Hyderabad","Charminar, Hyderabad",13.96,103,completed
RIDE012453,user04316,CP01115,8/20/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",12.42,54,cancelled
RIDE012454,user07020,CP01437,7/14/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",16.41,120,completed
RIDE012455,user06431,CP00494,8/23/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",9.36,49,completed
RIDE012456,user00703,CP00545,7/30/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",9.72,75,completed
RIDE012457,user13909,CP01803,7/12/2025,"Koramangala, Bangalore","MG Road, Bangalore",8.69,65,completed
RIDE012458,user10628,CP00563,2025-07-31,"Koramangala, Bangalore","MG Road, Bangalore",9.31,65,completed
RIDE012459,user11224,CP00556,2025-07-01,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",17.93,88,completed
RIDE012460,user00031,CP01976,8/30/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",11.72,113,completed
RIDE012461,user05366,CP01364,7/22/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",13.66,64,completed
