payment_id,ride_id,payment_method,fare,discount_percent,discount_amount,final_amount,payment_status
PAY005564,RIDE005876,Cash,471.15,20.96,98.78,372.37,Paid
PAY005565,RIDE005877,UPI,404.21,10.76,43.49,360.72,Paid
PAY005566,RIDE005878,UPI,110.62,11.06,12.24,98.38,Paid
PAY005567,RIDE005879,UPI,342.69,15.01,51.45,291.24,Paid
PAY005568,RIDE005880,Cash,110.23,13.28,14.64,95.59,Paid
PAY005569,RIDE005881,Cash,348.97,20.52,71.62,277.35,Paid
PAY005570,RIDE005882,Wallet,439.42,15.35,67.47,371.95,Paid
PAY005571,RIDE005883,Card,181.8,0,0,181.8,Paid
PAY005572,RIDE005884,Wallet,95.68,0,0,95.68,Paid
PAY005573,RIDE005885,Card,494.88,0,0,494.88,Paid
PAY005574,RIDE005887,Wallet,421.85,10.34,43.6,378.25,Paid
PAY005575,RIDE005888,Wallet,238.91,0,0,238.91,Paid
PAY005576,RIDE005889,Wallet,397.3,0,0,397.3,Paid
PAY005577,RIDE005890,UPI,469.75,24.64,115.75,354,Paid
PAY005578,RIDE005891,Wallet,396.28,0,0,396.28,Paid
PAY005579,RIDE005892,Card,437.43,11,48.12,389.31,Paid
PAY005580,RIDE005893,Wallet,145.28,18.36,26.67,118.61,Paid
PAY005581,RIDE005894,UPI,83.6,19.85,16.59,67.01,Paid
PAY005582,RIDE005895,Wallet,212.77,0,0,212.77,Paid
PAY005583,RIDE005896,Wallet,473.94,0,0,473.94,Paid
PAY005584,RIDE005897,Card,304.03,0,0,304.03,Paid
PAY005585,RIDE005898,Card,112.54,0,0,112.54,Paid
PAY005586,RIDE005899,UPI,90.99,0,0,90.99,Paid
PAY005587,RIDE005900,Card,101.17,0,0,101.17,Paid
PAY005588,RIDE005901,UPI,64.27,16.97,10.91,53.36,Paid
PAY005589,RIDE005902,UPI,439.07,0,0,439.07,Paid
PAY005590,RIDE005903,UPI,434.75,0,0,434.75,Paid
PAY005591,RIDE005904,Card,107.64,10.75,11.57,96.07,Paid
PAY005592,RIDE005905,Wallet,211.53,0,0,211.53,Paid
PAY005593,RIDE005906,Cash,344.37,13.73,47.27,297.1,Paid
PAY005594,RIDE005907,Cash,231.6,16.68,38.63,192.97,Paid
PAY005595,RIDE005908,Wallet,443.13,0,0,443.13,Paid
PAY005596,RIDE005909,UPI,418.47,0,0,418.47,Paid
PAY005597,RIDE005910,Cash,415.89,0,0,415.89,Paid
PAY005598,RIDE005911,UPI,103.47,0,0,103.47,Paid
PAY005599,RIDE005912,UPI,368.87,0,0,368.87,Paid
PAY005600,RIDE005913,Card,246.56,0,0,246.56,Paid
PAY005601,RIDE005914,Cash,466.12,18.33,85.42,380.7,Paid
PAY005602,RIDE005915,UPI,107.69,18.78,20.23,87.46,Paid
PAY005603,RIDE005916,Wallet,300.23,0,0,300.23,Paid
PAY005604,RIDE005917,Card,324.81,11.01,35.77,289.04,Pending
PAY005605,RIDE005918,UPI,336.8,0,0,336.8,Paid
PAY005606,RIDE005919,UPI,380.91,11.9,45.33,335.58,Paid
PAY005607,RIDE005920,Card,94.44,20,18.89,75.55,Paid
PAY005608,RIDE005921,Wallet,330.82,0,0,330.82,Paid
PAY005609,RIDE005923,UPI,452.33,0,0,452.33,Pending
PAY005610,RIDE005924,UPI,472.61,0,0,472.61,Paid
PAY005611,RIDE005925,Card,218.32,0,0,218.32,Paid
PAY005612,RIDE005926,Wallet,302.36,0,0,302.36,Paid
PAY005613,RIDE005927,Card,473.21,0,0,473.21,Paid
PAY005614,RIDE005929,UPI,361.7,24.58,88.92,272.78,Paid
PAY005615,RIDE005930,Card,410.28,0,0,410.28,Paid
PAY005616,RIDE005931,Cash,218.94,0,0,218.94,Paid
PAY005617,RIDE005932,UPI,430.58,12.5,53.81,376.77,Paid
PAY005618,RIDE005933,Cash,143.81,0,0,143.81,Paid
PAY005619,RIDE005934,Card,65.16,21.25,13.85,51.31,Paid
PAY005620,RIDE005935,Card,473.14,0,0,473.14,Paid
PAY005621,RIDE005936,UPI,299.58,0,0,299.58,Paid
PAY005622,RIDE005937,Cash,205.63,0,0,205.63,Paid
PAY005623,RIDE005938,Wallet,176.25,19.77,34.85,141.4,Paid
PAY005624,RIDE005939,Card,233.77,18.95,44.3,189.47,Paid
PAY005625,RIDE005940,Card,181.52,0,0,181.52,Paid
PAY005626,RIDE005941,Wallet,397.07,17.82,70.76,326.31,Paid
PAY005627,RIDE005942,UPI,463.34,0,0,463.34,Pending
PAY005628,RIDE005943,UPI,362.67,24.47,88.75,273.92,Paid
PAY005629,RIDE005944,Cash,365.75,0,0,365.75,Paid
PAY005630,RIDE005945,Card,230.04,0,0,230.04,Paid
PAY005631,RIDE005946,UPI,182.89,0,0,182.89,Paid
PAY005632,RIDE005947,UPI,227.82,19.8,45.11,182.71,Paid
PAY005633,RIDE005948,UPI,300.24,20.35,61.09,239.15,Paid
PAY005634,RIDE005949,Cash,120.99,0,0,120.99,Paid
PAY005635,RIDE005950,Cash,197.31,0,0,197.31,Paid
PAY005636,RIDE005951,Card,421.87,0,0,421.87,Paid
PAY005637,RIDE005952,Card,234.88,0,0,234.88,Pending
PAY005638,RIDE005953,Wallet,120.87,18.38,22.22,98.65,Paid
PAY005639,RIDE005954,Cash,99.87,17.87,17.85,82.02,Paid
PAY005640,RIDE005955,Wallet,423.43,13.71,58.06,365.37,Paid
PAY005641,RIDE005957,Wallet,364.61,0,0,364.61,Paid
PAY005642,RIDE005958,Cash,60.88,24.88,15.15,45.73,Paid
PAY005643,RIDE005959,Cash,114.09,0,0,114.09,Paid
PAY005644,RIDE005960,Wallet,444.83,0,0,444.83,Paid
PAY005645,RIDE005961,Card,181.53,0,0,181.53,Paid
PAY005646,RIDE005962,Card,260.74,0,0,260.74,Paid
PAY005647,RIDE005963,Card,82,0,0,82,Paid
PAY005648,RIDE005964,Cash,205.86,0,0,205.86,Paid
PAY005649,RIDE005965,Card,516.31,17.88,92.3,424.01,Paid
PAY005650,RIDE005966,Wallet,429.84,0,0,429.84,Paid
PAY005651,RIDE005967,Wallet,427.33,15.11,64.57,362.76,Paid
PAY005652,RIDE005968,Cash,407.69,0,0,407.69,Paid
PAY005653,RIDE005969,UPI,410.44,0,0,410.44,Paid
PAY005654,RIDE005970,UPI,277.24,0,0,277.24,Pending
PAY005655,RIDE005971,Wallet,212.78,0,0,212.78,Paid
PAY005656,RIDE005972,Wallet,371.4,0,0,371.4,Paid
PAY005657,RIDE005973,Cash,241.73,0,0,241.73,Paid
PAY005658,RIDE005974,Cash,356.66,17.82,63.55,293.11,Paid
PAY005659,RIDE005975,UPI,514.66,0,0,514.66,Paid
PAY005660,RIDE005976,Card,483.42,15.77,76.25,407.17,Paid
PAY005661,RIDE005977,UPI,336.34,21.58,72.58,263.76,Pending
PAY005662,RIDE005978,Wallet,183.89,0,0,183.89,Paid
PAY005663,RIDE005979,Card,271.85,0,0,271.85,Paid
PAY005664,RIDE005980,Cash,375.9,13.49,50.71,325.19,Paid
PAY005665,RIDE005981,Cash,353.29,18.15,64.11,289.18,Paid
PAY005666,RIDE005982,Cash,292.64,0,0,292.64,Paid
PAY005667,RIDE005983,Card,269.06,0,0,269.06,Paid
PAY005668,RIDE005984,Card,455.21,0,0,455.21,Paid
PAY005669,RIDE005986,Cash,116.47,24.12,28.09,88.38,Paid
PAY005670,RIDE005987,Card,326.34,12.78,41.7,284.64,Paid
PAY005671,RIDE005988,UPI,312.2,0,0,312.2,Paid
PAY005672,RIDE005989,Wallet,135.28,0,0,135.28,Paid
PAY005673,RIDE005990,Cash,267.98,0,0,267.98,Paid
PAY005674,RIDE005991,UPI,166.46,0,0,166.46,Pending
PAY005675,RIDE005992,Cash,173.66,20.99,36.45,137.21,Paid
PAY005676,RIDE005993,Cash,397.32,0,0,397.32,Paid
PAY005677,RIDE005994,Cash,186.28,14.33,26.69,159.59,Paid
PAY005678,RIDE005995,Wallet,452.22,0,0,452.22,Paid
PAY005679,RIDE005996,Wallet,347.01,15.11,52.42,294.59,Paid
PAY005680,RIDE005997,UPI,165.7,20.47,33.91,131.79,Paid
PAY005681,RIDE005998,UPI,171.54,20.58,35.31,136.23,Paid
PAY005682,RIDE005999,Card,365.56,12.43,45.44,320.12,Paid
PAY005683,RIDE006000,UPI,139.59,0,0,139.59,Paid
PAY005684,RIDE006001,Wallet,329.24,0,0,329.24,Paid
PAY005685,RIDE006002,Cash,262.31,0,0,262.31,Paid
PAY005686,RIDE006003,UPI,126,12.94,16.31,109.69,Paid
PAY005687,RIDE006004,UPI,476.26,0,0,476.26,Paid
PAY005688,RIDE006005,Card,263.7,17.39,45.86,217.84,Paid
PAY005689,RIDE006006,UPI,413.73,0,0,413.73,Paid
PAY005690,RIDE006007,Cash,183.81,0,0,183.81,Paid
PAY005691,RIDE006008,UPI,256.92,15.39,39.54,217.38,Paid
PAY005692,RIDE006009,Wallet,113.06,13.15,14.87,98.19,Paid
PAY005693,RIDE006010,Cash,303.51,0,0,303.51,Paid
PAY005694,RIDE006012,Wallet,257.89,0,0,257.89,Paid
PAY005695,RIDE006013,Card,57.66,19.44,11.21,46.45,Paid
PAY005696,RIDE006014,Card,130.19,0,0,130.19,Paid
PAY005697,RIDE006015,Cash,117.63,0,0,117.63,Paid
PAY005698,RIDE006016,Wallet,404.25,0,0,404.25,Paid
PAY005699,RIDE006017,Cash,296.22,19.54,57.88,238.34,Paid
PAY005700,RIDE006018,Wallet,59.3,10.24,6.07,53.23,Pending
PAY005701,RIDE006019,Cash,171.59,18.99,32.59,139,Paid
PAY005702,RIDE006020,Wallet,107.39,0,0,107.39,Paid
PAY005703,RIDE006021,Card,171.51,23.93,41.04,130.47,Paid
PAY005704,RIDE006022,Wallet,68.29,0,0,68.29,Paid
PAY005705,RIDE006023,UPI,257.13,0,0,257.13,Paid
PAY005706,RIDE006024,Card,367.53,21.21,77.94,289.59,Paid
PAY005707,RIDE006026,Cash,347.74,24.43,84.96,262.78,Paid
PAY005708,RIDE006027,Card,89.89,0,0,89.89,Paid
PAY005709,RIDE006028,Cash,453.13,12.71,57.6,395.53,Paid
PAY005710,RIDE006029,UPI,277.09,0,0,277.09,Paid
PAY005711,RIDE006030,Cash,511.09,0,0,511.09,Paid
PAY005712,RIDE006031,Cash,304.92,24.26,73.97,230.95,Paid
PAY005713,RIDE006032,Card,442.88,0,0,442.88,Paid
PAY005714,RIDE006033,UPI,388,0,0,388,Paid
PAY005715,RIDE006034,Card,480.8,10.03,48.2,432.6,Paid
PAY005716,RIDE006035,Card,280.84,0,0,280.84,Paid
PAY005717,RIDE006036,Wallet,251.64,17.8,44.8,206.84,Paid
PAY005718,RIDE006037,Wallet,250.1,20.66,51.68,198.42,Paid
PAY005719,RIDE006038,Cash,427.57,0,0,427.57,Paid
PAY005720,RIDE006039,Cash,355.89,0,0,355.89,Paid
PAY005721,RIDE006040,Cash,271.81,15.41,41.88,229.93,Paid
PAY005722,RIDE006041,Card,266.33,0,0,266.33,Paid
PAY005723,RIDE006042,Wallet,108.11,12.35,13.35,94.76,Paid
PAY005724,RIDE006043,Wallet,477.16,0,0,477.16,Paid
PAY005725,RIDE006044,UPI,139.03,0,0,139.03,Paid
PAY005726,RIDE006045,Cash,330.93,0,0,330.93,Paid
PAY005727,RIDE006046,Card,455.96,11.04,50.33,405.63,Paid
PAY005728,RIDE006047,Cash,329.98,12.62,41.63,288.35,Paid
PAY005729,RIDE006048,Card,403.12,13.44,54.19,348.93,Pending
PAY005730,RIDE006049,Wallet,291.77,0,0,291.77,Paid
PAY005731,RIDE006050,Cash,233.4,0,0,233.4,Paid
PAY005732,RIDE006051,Cash,192.97,0,0,192.97,Paid
PAY005733,RIDE006052,Wallet,250.76,0,0,250.76,Paid
PAY005734,RIDE006054,Wallet,333.06,18.97,63.17,269.89,Paid
PAY005735,RIDE006055,Cash,485.76,14.8,71.89,413.87,Paid
PAY005736,RIDE006056,Wallet,494.16,12.04,59.51,434.65,Paid
PAY005737,RIDE006057,Cash,396.05,0,0,396.05,Paid
PAY005738,RIDE006058,Wallet,179.18,17.45,31.27,147.91,Pending
PAY005739,RIDE006059,Cash,297.88,10.15,30.23,267.65,Paid
PAY005740,RIDE006060,Wallet,493.49,0,0,493.49,Paid
PAY005741,RIDE006061,Wallet,309.95,0,0,309.95,Paid
PAY005742,RIDE006062,Cash,253.7,0,0,253.7,Paid
PAY005743,RIDE006063,UPI,229.8,11.43,26.28,203.52,Paid
PAY005744,RIDE006064,Card,151.18,0,0,151.18,Paid
PAY005745,RIDE006065,Wallet,269.94,0,0,269.94,Paid
PAY005746,RIDE006066,Card,331.77,0,0,331.77,Paid
PAY005747,RIDE006067,UPI,372.21,0,0,372.21,Paid
PAY005748,RIDE006068,Cash,441.37,0,0,441.37,Paid
PAY005749,RIDE006069,Cash,100.45,10.66,10.7,89.75,Paid
PAY005750,RIDE006070,Wallet,105.24,16.52,17.39,87.85,Paid
PAY005751,RIDE006071,Card,62.7,0,0,62.7,Paid
PAY005752,RIDE006072,Wallet,310.97,20.87,64.9,246.07,Paid
PAY005753,RIDE006074,Card,269.92,24.66,66.55,203.37,Paid
PAY005754,RIDE006075,UPI,205.13,21.31,43.72,161.41,Paid
PAY005755,RIDE006076,Wallet,352.17,0,0,352.17,Paid
PAY005756,RIDE006077,UPI,329.95,0,0,329.95,Paid
PAY005757,RIDE006078,Card,202.33,0,0,202.33,Paid
PAY005758,RIDE006079,Cash,441.74,0,0,441.74,Paid
PAY005759,RIDE006081,Cash,285.01,18.04,51.41,233.6,Paid
PAY005760,RIDE006082,Wallet,394.38,21.15,83.41,310.97,Paid
PAY005761,RIDE006083,Wallet,209.23,11.31,23.66,185.57,Paid
PAY005762,RIDE006084,UPI,401.74,18.63,74.83,326.91,Paid
PAY005763,RIDE006085,Card,464.52,0,0,464.52,Paid
PAY005764,RIDE006086,Cash,111.47,0,0,111.47,Paid
PAY005765,RIDE006087,UPI,247.19,0,0,247.19,Pending
PAY005766,RIDE006088,Wallet,355.27,0,0,355.27,Paid
PAY005767,RIDE006089,Cash,512.14,10.61,54.32,457.82,Paid
PAY005768,RIDE006090,Wallet,318.74,0,0,318.74,Paid
PAY005769,RIDE006091,UPI,102.5,10.91,11.18,91.32,Paid
PAY005770,RIDE006092,Card,316.43,0,0,316.43,Paid
PAY005771,RIDE006093,Card,180.29,18.51,33.37,146.92,Paid
PAY005772,RIDE006094,Cash,155.37,0,0,155.37,Paid
PAY005773,RIDE006095,UPI,65.64,0,0,65.64,Paid
PAY005774,RIDE006096,UPI,174.53,18.25,31.85,142.68,Paid
PAY005775,RIDE006097,Cash,230.89,0,0,230.89,Paid
PAY005776,RIDE006098,Cash,446.54,0,0,446.54,Paid
PAY005777,RIDE006099,Card,154.12,0,0,154.12,Paid
PAY005778,RIDE006100,Wallet,223.29,0,0,223.29,Paid
PAY005779,RIDE006101,UPI,117.99,15.69,18.52,99.47,Paid
PAY005780,RIDE006102,UPI,497.26,0,0,497.26,Paid
PAY005781,RIDE006104,Cash,83.51,0,0,83.51,Paid
PAY005782,RIDE006105,UPI,427.88,0,0,427.88,Paid
PAY005783,RIDE006106,Wallet,420.96,21.22,89.35,331.61,Paid
PAY005784,RIDE006107,Wallet,535.91,0,0,535.91,Paid
PAY005785,RIDE006109,Wallet,132.75,0,0,132.75,Paid
PAY005786,RIDE006110,Wallet,136.5,0,0,136.5,Paid
PAY005787,RIDE006111,Card,275.23,12.65,34.82,240.41,Paid
PAY005788,RIDE006112,Cash,157.88,0,0,157.88,Paid
PAY005789,RIDE006113,Wallet,516.93,0,0,516.93,Pending
PAY005790,RIDE006114,Card,302.85,17.35,52.55,250.3,Pending
PAY005791,RIDE006115,UPI,224.02,0,0,224.02,Paid
PAY005792,RIDE006116,UPI,125.54,0,0,125.54,Paid
PAY005793,RIDE006117,Cash,480.81,0,0,480.81,Paid
PAY005794,RIDE006118,Cash,481.11,23.96,115.26,365.85,Paid
PAY005795,RIDE006119,Wallet,244.6,10.71,26.19,218.41,Paid
PAY005796,RIDE006120,UPI,154.23,19.51,30.09,124.14,Paid
PAY005797,RIDE006121,Cash,299.13,0,0,299.13,Paid
PAY005798,RIDE006122,UPI,300.41,0,0,300.41,Paid
PAY005799,RIDE006123,Card,156.57,0,0,156.57,Pending
PAY005800,RIDE006124,UPI,468.74,13.78,64.61,404.13,Paid
PAY005801,RIDE006125,Card,274.17,0,0,274.17,Paid
PAY005802,RIDE006126,Card,299.99,13.19,39.57,260.42,Paid
PAY005803,RIDE006127,Wallet,439.56,24.69,108.52,331.04,Pending
PAY005804,RIDE006128,Card,100.33,19.92,19.99,80.34,Paid
PAY005805,RIDE006130,Cash,467.76,23.96,112.08,355.68,Paid
PAY005806,RIDE006131,UPI,211.46,21.99,46.5,164.96,Paid
PAY005807,RIDE006132,Card,283.87,0,0,283.87,Paid
PAY005808,RIDE006135,Cash,265.34,19.16,50.84,214.5,Paid
PAY005809,RIDE006136,Card,113.67,22.62,25.71,87.96,Paid
PAY005810,RIDE006137,Wallet,519.82,0,0,519.82,Paid
PAY005811,RIDE006138,Card,131.98,0,0,131.98,Paid
PAY005812,RIDE006139,UPI,392.09,0,0,392.09,Paid
PAY005813,RIDE006141,Cash,283.48,0,0,283.48,Paid
PAY005814,RIDE006142,Wallet,440.38,14.49,63.8,376.58,Paid
PAY005815,RIDE006143,Wallet,216.88,23.29,50.5,166.38,Paid
PAY005816,RIDE006144,UPI,129.11,21.75,28.09,101.02,Paid
PAY005817,RIDE006145,UPI,317.37,22.99,72.97,244.4,Paid
PAY005818,RIDE006146,Wallet,457.02,0,0,457.02,Paid
PAY005819,RIDE006147,Wallet,356.34,11.82,42.12,314.22,Paid
PAY005820,RIDE006148,Cash,187.77,21.85,41.03,146.74,Paid
PAY005821,RIDE006149,Card,374.04,0,0,374.04,Paid
PAY005822,RIDE006151,Cash,235.61,0,0,235.61,Paid
PAY005823,RIDE006152,UPI,104.6,11.92,12.47,92.13,Pending
PAY005824,RIDE006153,Card,216.95,0,0,216.95,Paid
PAY005825,RIDE006154,Card,83,0,0,83,Paid
PAY005826,RIDE006155,Card,311.01,0,0,311.01,Paid
PAY005827,RIDE006156,Cash,232.65,0,0,232.65,Paid
PAY005828,RIDE006157,UPI,256.89,0,0,256.89,Paid
PAY005829,RIDE006158,Card,492.27,17.55,86.4,405.87,Paid
PAY005830,RIDE006159,UPI,339.13,0,0,339.13,Paid
PAY005831,RIDE006160,Wallet,244.97,0,0,244.97,Paid
PAY005832,RIDE006161,Wallet,383.67,17.76,68.14,315.53,Paid
PAY005833,RIDE006162,Cash,142.78,23.9,34.13,108.65,Paid
PAY005834,RIDE006163,UPI,81.41,0,0,81.41,Paid
PAY005835,RIDE006164,Wallet,359.11,20.12,72.26,286.85,Paid
PAY005836,RIDE006165,Card,437.78,0,0,437.78,Pending
PAY005837,RIDE006167,Wallet,117.76,0,0,117.76,Paid
PAY005838,RIDE006168,UPI,213.76,0,0,213.76,Paid
PAY005839,RIDE006169,UPI,145.77,13.72,20,125.77,Pending
PAY005840,RIDE006170,Wallet,294.48,11.72,34.52,259.96,Paid
PAY005841,RIDE006171,Wallet,328.42,0,0,328.42,Paid
PAY005842,RIDE006172,Card,514.79,16.75,86.24,428.55,Paid
PAY005843,RIDE006173,Wallet,406.5,0,0,406.5,Paid
PAY005844,RIDE006174,UPI,409.65,0,0,409.65,Paid
PAY005845,RIDE006175,Card,338.24,22.97,77.68,260.56,Paid
PAY005846,RIDE006176,UPI,392.94,13.93,54.75,338.19,Paid
PAY005847,RIDE006177,Wallet,168.6,19.78,33.35,135.25,Paid
PAY005848,RIDE006178,Card,343.54,23.05,79.19,264.35,Paid
PAY005849,RIDE006179,Card,454.27,0,0,454.27,Paid
PAY005850,RIDE006180,Card,197.22,0,0,197.22,Paid
PAY005851,RIDE006181,UPI,374.02,23.38,87.43,286.59,Paid
PAY005852,RIDE006182,Cash,244.72,16.74,40.97,203.75,Paid
PAY005853,RIDE006183,UPI,419.09,0,0,419.09,Paid
PAY005854,RIDE006184,Wallet,133.43,0,0,133.43,Paid
PAY005855,RIDE006185,Cash,142.03,18.61,26.43,115.6,Paid
PAY005856,RIDE006186,Cash,169.19,0,0,169.19,Paid
PAY005857,RIDE006187,Cash,114.34,0,0,114.34,Paid
PAY005858,RIDE006188,Cash,320.95,0,0,320.95,Paid
PAY005859,RIDE006189,Wallet,179.31,0,0,179.31,Paid
PAY005860,RIDE006190,UPI,382.23,0,0,382.23,Paid
PAY005861,RIDE006191,Card,221.9,0,0,221.9,Paid
PAY005862,RIDE006192,UPI,372.76,0,0,372.76,Paid
PAY005863,RIDE006193,UPI,213.77,0,0,213.77,Paid
PAY005864,RIDE006194,Cash,79.7,0,0,79.7,Paid
PAY005865,RIDE006195,Cash,144.13,0,0,144.13,Paid
PAY005866,RIDE006196,Wallet,243.9,0,0,243.9,Pending
PAY005867,RIDE006197,Cash,112.3,24.65,27.68,84.62,Paid
PAY005868,RIDE006198,UPI,364.2,19.02,69.27,294.93,Paid
PAY005869,RIDE006199,Cash,345.41,20.13,69.53,275.88,Paid
PAY005870,RIDE006200,Cash,155.71,15.78,24.58,131.13,Paid
PAY005871,RIDE006201,UPI,442.71,13.24,58.62,384.09,Paid
PAY005872,RIDE006202,Wallet,348.02,23.79,82.81,265.21,Paid
PAY005873,RIDE006203,Cash,305.57,21.52,65.76,239.81,Paid
PAY005874,RIDE006204,Card,524.84,22.17,116.36,408.48,Paid
PAY005875,RIDE006205,Card,279.43,23.84,66.62,212.81,Paid
PAY005876,RIDE006206,Wallet,492.89,0,0,492.89,Paid
PAY005877,RIDE006207,Wallet,203.87,21.2,43.22,160.65,Paid
PAY005878,RIDE006208,Wallet,204.83,0,0,204.83,Paid
PAY005879,RIDE006209,Card,347.89,23.19,80.67,267.22,Paid
PAY005880,RIDE006210,UPI,265.77,0,0,265.77,Pending
PAY005881,RIDE006211,Cash,270.54,18.98,51.36,219.18,Paid
PAY005882,RIDE006212,Card,148.03,17.03,25.21,122.82,Pending
PAY005883,RIDE006213,Card,425.25,0,0,425.25,Paid
PAY005884,RIDE006214,Card,141.75,0,0,141.75,Paid
PAY005885,RIDE006215,Wallet,208.82,0,0,208.82,Paid
PAY005886,RIDE006217,UPI,441.36,0,0,441.36,Paid
PAY005887,RIDE006218,UPI,104.71,0,0,104.71,Paid
PAY005888,RIDE006219,UPI,322.01,0,0,322.01,Paid
PAY005889,RIDE006220,Cash,321.69,0,0,321.69,Paid
PAY005890,RIDE006221,Wallet,102.87,0,0,102.87,Paid
PAY005891,RIDE006222,Card,343.8,12.28,42.22,301.58,Paid
PAY005892,RIDE006223,Cash,188.93,0,0,188.93,Paid
PAY005893,RIDE006224,Card,290.78,0,0,290.78,Paid
PAY005894,RIDE006225,Card,310.05,21.63,67.06,242.99,Paid
PAY005895,RIDE006226,Card,132.4,17.49,23.15,109.25,Paid
PAY005896,RIDE006227,UPI,192.59,0,0,192.59,Paid
PAY005897,RIDE006228,Wallet,80.39,14.12,11.35,69.04,Paid
PAY005898,RIDE006229,Card,311.08,0,0,311.08,Paid
PAY005899,RIDE006230,Card,351.21,14.94,52.47,298.74,Paid
PAY005900,RIDE006231,Card,515.5,0,0,515.5,Pending
PAY005901,RIDE006232,Card,226.33,0,0,226.33,Paid
PAY005902,RIDE006233,UPI,406.59,0,0,406.59,Paid
PAY005903,RIDE006234,Card,65.78,0,0,65.78,Pending
PAY005904,RIDE006235,Wallet,461.71,14.27,65.88,395.83,Pending
PAY005905,RIDE006236,Card,442.26,0,0,442.26,Paid
PAY005906,RIDE006237,Card,428.34,14.76,63.22,365.12,Pending
PAY005907,RIDE006238,Wallet,111.23,0,0,111.23,Paid
PAY005908,RIDE006239,Card,269.74,15.37,41.47,228.27,Paid
PAY005909,RIDE006241,Wallet,451.87,16.02,72.39,379.48,Paid
PAY005910,RIDE006242,Wallet,380.78,0,0,380.78,Paid
PAY005911,RIDE006243,UPI,80.7,0,0,80.7,Paid
PAY005912,RIDE006244,Wallet,238.72,20.63,49.25,189.47,Paid
PAY005913,RIDE006245,Card,106.63,0,0,106.63,Paid
PAY005914,RIDE006246,Card,274.59,0,0,274.59,Paid
PAY005915,RIDE006247,Wallet,264.39,0,0,264.39,Paid
PAY005916,RIDE006248,Cash,396.22,0,0,396.22,Paid
PAY005917,RIDE006249,UPI,270.76,0,0,270.76,Paid
PAY005918,RIDE006250,Wallet,187.09,0,0,187.09,Paid
PAY005919,RIDE006251,Card,125.53,0,0,125.53,Paid
PAY005920,RIDE006252,UPI,289.83,0,0,289.83,Paid
PAY005921,RIDE006253,UPI,387.04,22.7,87.86,299.18,Paid
PAY005922,RIDE006256,Card,86.51,0,0,86.51,Paid
PAY005923,RIDE006257,Wallet,82.64,23.52,19.44,63.2,Paid
PAY005924,RIDE006258,UPI,332.99,0,0,332.99,Paid
PAY005925,RIDE006259,Cash,106.21,0,0,106.21,Paid
PAY005926,RIDE006260,Wallet,70.15,0,0,70.15,Paid
PAY005927,RIDE006261,Wallet,211.18,0,0,211.18,Paid
PAY005928,RIDE006262,Card,232.82,0,0,232.82,Paid
PAY005929,RIDE006263,Wallet,165.6,0,0,165.6,Paid
PAY005930,RIDE006264,Card,367.74,0,0,367.74,Paid
PAY005931,RIDE006265,Card,327.1,0,0,327.1,Paid
PAY005932,RIDE006266,UPI,260.84,18,46.94,213.9,Paid
PAY005933,RIDE006267,Card,358.54,0,0,358.54,Paid
PAY005934,RIDE006268,UPI,66.21,18.48,12.24,53.97,Paid
PAY005935,RIDE006269,Cash,445.54,0,0,445.54,Paid
PAY005936,RIDE006270,Cash,162.12,0,0,162.12,Paid
PAY005937,RIDE006271,Wallet,309.05,0,0,309.05,Paid
PAY005938,RIDE006272,UPI,378.47,16.95,64.14,314.33,Paid
PAY005939,RIDE006273,Card,128.32,20.23,25.96,102.36,Paid
PAY005940,RIDE006275,UPI,58.03,22.58,13.1,44.93,Pending
PAY005941,RIDE006276,Cash,122.26,0,0,122.26,Paid
PAY005942,RIDE006277,Cash,514.48,14.11,72.59,441.89,Paid
PAY005943,RIDE006278,Card,358.5,15.63,56.05,302.45,Paid
PAY005944,RIDE006279,Cash,474.63,0,0,474.63,Paid
PAY005945,RIDE006280,Cash,164.5,0,0,164.5,Paid
PAY005946,RIDE006281,UPI,188.6,0,0,188.6,Paid
PAY005947,RIDE006282,UPI,461.48,0,0,461.48,Paid
PAY005948,RIDE006283,UPI,419.95,19.29,80.99,338.96,Paid
PAY005949,RIDE006284,Wallet,171.31,0,0,171.31,Paid
PAY005950,RIDE006285,Wallet,303.55,20.69,62.82,240.73,Paid
PAY005951,RIDE006286,UPI,467.2,0,0,467.2,Paid
PAY005952,RIDE006287,Card,422.12,0,0,422.12,Pending
PAY005953,RIDE006288,Wallet,73.88,0,0,73.88,Paid
PAY005954,RIDE006289,Wallet,204.69,13.23,27.07,177.62,Paid
PAY005955,RIDE006290,Cash,406.01,0,0,406.01,Paid
PAY005956,RIDE006291,Wallet,306.89,15.28,46.9,259.99,Paid
PAY005957,RIDE006292,Cash,244.4,21.63,52.86,191.54,Paid
PAY005958,RIDE006294,Card,132.41,16.63,22.02,110.39,Paid
PAY005959,RIDE006295,Cash,279.73,0,0,279.73,Paid
PAY005960,RIDE006296,Cash,383.78,21.03,80.69,303.09,Paid
PAY005961,RIDE006297,Cash,431.47,0,0,431.47,Paid
PAY005962,RIDE006298,Cash,353.28,0,0,353.28,Paid
PAY005963,RIDE006299,UPI,154.66,0,0,154.66,Paid
PAY005964,RIDE006300,Cash,433.78,0,0,433.78,Paid
PAY005965,RIDE006301,Wallet,452.76,19.54,88.45,364.31,Paid
PAY005966,RIDE006302,Wallet,266.66,0,0,266.66,Paid
